ID,Slug,Industry,Company,City,Website,Full Address,Profile Facebook,Profile Twitter,Profile Linkedin,Created By,Created On,Updated By,Updated On,Owner Id,Owner,Parent Company Slug,Kundentyp,Honorar %,AGB,Branche Unternehmen,Telefonzentrale
4079,17601201401360116635kMR,None,Green Energy Origin (GEO),München,geosi.com,"Maximiliansplatz 17, 80333 München",,,,116635,1760120140,115364,1760674752,116635,Milad Hamdard,,,,,Elektrizitätsversorgung,
4080,17601201402430116635iey,,Gunnebo Deutschland GmbH,Unterschleißheim,gunnebo.com,"Carl-Zeiss-Str. 8, 85748 München",,,,116635,1760120140,115364,1760674805,116635,Milad Hamdard,,,,,Herstellung von sonstigen Metallwaren,
4081,17601201403510116635Fjo,None,HALTEC Hallensysteme GmbH,,haltec.de,"Sigmund-Riefler-Bogen 13, 81829 München",,,,116635,1760120140,116635,1760120308,116635,Milad Hamdard,,,,,,
4082,17601201404560116635eNo,None,Itg-gruppe,,itg-handel.de,"Poinger Str. 4, 85570 Markt Schwaben",,,,116635,1760120140,116635,1760120308,116635,Milad Hamdard,,,,,,
4083,17601201405700116635oBx,None,Bulgari (Deutschland) GmbH,PARIS,bulgari.com,"Thierschplatz 6, 80538 München",,,,116635,1760120140,115364,1760507268,116635,Milad Hamdard,,,,,"Herstellung von Seifen, Wasch-, Reinigungs- und Körperpflegemitteln sowie von Duftstoffen",
4084,17601201406730116635Pqw,None,Arbio Group GmbH,,arbio.com,"Am Haag 8, 82166 Gräfelfing",,,,116635,1760120140,116635,1760120308,116635,Milad Hamdard,,,,,,
4085,17601201407730116635NyD,None,SUW Sonnen- und Wetterschutztechnik Berger GmbH,Hallbergmoos,suw-berger.de,"Zeppelinstr. 23, 85399 Hallbergmoos",,,,116635,1760120140,115364,1760677133,116635,Milad Hamdard,,,,,Sonstige spezialisierte Bautätigkeiten,
4086,17601201408780116635pzy,None,United Internet Media AG,,united-internet.de,"Sapporobogen 6-8, 80637 München",,,,116635,1760120140,116635,1760120308,116635,Milad Hamdard,,,,,,
4087,17601201409760116635Rhs,None,THERMOKEY DEUTSCHLAND GMBH,,thermokey.de,"Nikolaus-Otto-Str. 1, 82140 Olching",,,,116635,1760120140,116635,1760120308,116635,Milad Hamdard,,,,,,
4088,17601201410750116635cJg,None,Helmholtz Zentrum München Deutsches Forschungszentrum für Gesundheit und Umwelt (GmbH),,helmholtz-muenchen.de,"Ingolstädter Landstr. 1, 85764 Oberschleißheim",,,,116635,1760120141,116635,1760120308,116635,Milad Hamdard,,,,,,
4089,17601201412310116635eUc,None,Samsara,,samsara.com,"Mühldorfstr. 8, 81671 München",,,,116635,1760120141,116635,1760120308,116635,Milad Hamdard,,,,,,
4090,17601201413340116635ToG,None,projekt0708 GmbH,,projekt0708.de,"Leopoldstr.37a, 80802 München",,,,116635,1760120141,116635,1760120308,116635,Milad Hamdard,,,,,,
4091,17601201414330116635ArH,None,Venitus IT Solutions GmbH,,,"Bayerstr. 21, 80335 München",,,,116635,1760120141,116635,1760120308,116635,Milad Hamdard,,,,,,
4092,17601201415340116635pCv,None,FREEMATCH GmbH,,freematch.consulting,"Leopoldstr. 27, 80802 München",,,,116635,1760120141,116635,1760120309,116635,Milad Hamdard,,,,,,
4093,17601201416350116635QXb,None,"CurveSYS™ | Flexible Mesh IoT Sensors",,curvesys.de,"Flurstr. 38, 85402 Kranzberg",,,,116635,1760120141,116635,1760120309,116635,Milad Hamdard,,,,,,
4094,17601201417370116635yTz,None,Cataneo GmbH,,cataneo.de,"Rosenheimerstr. 145d, 81671 München",,,,116635,1760120141,116635,1760120309,116635,Milad Hamdard,,,,,,
4095,17601201418360116635pGk,None,Fakultät für Sport- und Gesundheitswissenschaft,,,"Georg-Brauchle-Ring 60/62, 80992 München",,,,116635,1760120141,116635,1760120309,116635,Milad Hamdard,,,,,,
4096,17601201419370116635lMO,None,Seitz + Müller Projektmanagement GmbH,,sm-p.de,"Robert-Koch-Str. 11, 82152 Planegg",,,,116635,1760120141,116635,1760120309,116635,Milad Hamdard,,,,,,
4097,17601201420530116635iwh,None,AMOUR FOU,,amourfou-munich.com,"Neuturmstr. 1, 80331 München",,,,116635,1760120142,116635,1760120309,116635,Milad Hamdard,,,,,,
4098,17601201421610116635fUx,None,COMOX Business GmbH & Co. KG,,comox.de,"Rathausstr. 24, 82008 Unterhaching",,,,116635,1760120142,116635,1760120309,116635,Milad Hamdard,,,,,,
4099,17601201422610116635AQp,None,Hinke GmbH,,pfundskerl-xxl.de,"Lilienthalstr. 14, 85375 Neufahrn",,,,116635,1760120142,116635,1760120309,116635,Milad Hamdard,,,,,,
4100,17601201423730116635LZo,None,Firstfinancing Finanzierungsberatung,,firstfinancing.de,"Kranichweg 30, 81827 München",,,,116635,1760120142,116635,1760120309,116635,Milad Hamdard,,,,,,
4101,17601201424950116635DzS,None,E.ON Metering GmbH,Regensburg,eon.com,"Carl-von-Linde-Str. 38, 85716 Unterschleißheim",,,,116635,1760120142,115364,1760507751,116635,Milad Hamdard,,,,,Elektrizitätsversorgung,
4102,17601201425960116635GXH,None,Hausverwaltung Gudrun Werdung,,hausverwaltung-werdung.de,"Leinorstr. 2a, 85757 Karlsfeld",,,,116635,1760120142,116635,1760120309,116635,Milad Hamdard,,,,,,
4103,17601201426960116635hnF,None,Galwas Immobilien,,galwas.com,"General-von-Nagel-Str. 5, 85354 Freising",,,,116635,1760120142,116635,1760120309,116635,Milad Hamdard,,,,,,
4104,17601201428030116635LxJ,None,Neoshare Ag,,neoshare.de,"Meglingerstr. 20, 81477 München",,,,116635,1760120142,116635,1760120309,116635,Milad Hamdard,,,,,,
4105,17601201429040116635gvA,None,COMCAVE.COLLEGE® GmbH,,comcave.de,"Wilhelm-Wagenfeld-Str. 26, 80807 München",,,,116635,1760120142,116635,1760120309,116635,Milad Hamdard,,,,,,
4106,17601201430070116635FpX,None,B+S Banksysteme Aktiengesellschaft,,,"Elsenheimerstr. 57, 80687 München",,,,116635,1760120143,116635,1760120309,116635,Milad Hamdard,,,,,,
4107,17601201431130116635JBM,None,ACE Solutions GmbH,,ace.solutions,"Urspringerstr. 15, 82054 Sauerlach",,,,116635,1760120143,116635,1760120309,116635,Milad Hamdard,,,,,,
4108,17601201432140116635jTa,None,H&Z.digital,,hz.digital,"Max-Joseph Str. 6, 80333 München",,,,116635,1760120143,116635,1760120309,116635,Milad Hamdard,,,,,,
4109,17601201433140116635aUV,None,My Sportlady - Fitness für Frauen GmbH,,my-sportlady.de,"Klenzestr. 57c, 80469 München",,,,116635,1760120143,116635,1760120310,116635,Milad Hamdard,,,,,,
4110,17601201434170116635KdF,None,BSH Bosch und Siemens Hausgeräte GmbH,München,bsh-group.de,"Domagkstr. 10, 80807 München",,,,116635,1760120143,115364,1760507217,116635,Milad Hamdard,,,,,Herstellung von Haushaltsgeräten,
4111,17601201435180116635rMb,None,Elly & Stoffl,,ellyundstoffl.de,"Röntgenstr. 15, 81679 München",,,,116635,1760120143,116635,1760120310,116635,Milad Hamdard,,,,,,
4112,17601201436170116635wUk,None,Finanz-Team Wolfgang Klausz E.k.,,finanz-team.info,"Plinganserstr. 40a, 81369 München",,,,116635,1760120143,116635,1760120310,116635,Milad Hamdard,,,,,,
4113,17601201437180116635MsD,None,STEP Hardware GmbH,Neufinsing,stephardware.de,"Oskar-von-Miller-Ring 9, 85464 Neufinsing",,,,116635,1760120143,115364,1760677042,116635,Milad Hamdard,,,,,Herstellung von elektronischen Bauelementen und Leiterplatten,
4114,17601201438280116635Lbk,None,MCI Deutschland GmbH,,mci-group.com,"Neumarkter Str. 21, 81673 München",,,,116635,1760120143,116635,1760120310,116635,Milad Hamdard,,,,,,
4115,17601201439300116635wAd,None,KAEFER Industrie GmbH,,,"Bretonischer Ring 10, 85630 Grasbrunn",,,,116635,1760120143,116635,1760120310,116635,Milad Hamdard,,,,,,
4116,17601201440290116635DFY,None,Münchener Auktionshaus Neumeister,,neumeister.com,"Barer Str. 37, 80799 München",,,,116635,1760120144,116635,1760120310,116635,Milad Hamdard,,,,,,
4117,17601201441290116635rgB,None,Hotel New Orly,,hotel-orly.de,"Gabrielenstr. 6, 80636 München",,,,116635,1760120144,116635,1760120310,116635,Milad Hamdard,,,,,,
4118,17601201442320116635fmn,None,TK Aufzüge GmbH,Neuhausen auf den Fildern,thyssenkrupp-elevator.com,"Kapellenstr. 7, 85622 Feldkirchen",,,,116635,1760120144,115364,1760677296,116635,Milad Hamdard,,,,,Maschinenbau,
4119,17601201443320116635WGh,None,CSH Verwaltung GmbH,,,"Fallmerayerstr. 22, 80796 München",,,,116635,1760120144,116635,1760120310,116635,Milad Hamdard,,,,,,
4120,17601201444340116635sra,None,TPSH Versicherungsmakler GmbH,,tpsh-group.de,"Inselkammerstr. 1, 82008 Unterhaching",,,,116635,1760120144,116635,1760120310,116635,Milad Hamdard,,,,,,
4121,17601201445340116635crU,None,MunicEyeWear,München,municeyewear.com,"Ainmillerstr. 22, 80801 München",,,,116635,1760120144,115364,1760675904,116635,Milad Hamdard,,,,,Herstellung von medizinischen und zahnmedizinischen Apparaten und Materialien,
4122,17601201446390116635afw,None,gGIS mbH,,gis-service.de,"Frankfurter Ring 230, 80807 München",,,,116635,1760120144,116635,1760120310,116635,Milad Hamdard,,,,,,
4123,17601201447420116635CYV,None,Crayon Deutschland GmbH,,crayon.de,"Inselkammerstr. 12, 82008 Unterhaching",,,,116635,1760120144,116635,1760120310,116635,Milad Hamdard,,,,,,
4124,17601201448410116635vXi,None,Staatliche Graphische Sammlung,,sgsm.eu,"Katharina-von-Bora-Str. 10, 80333 München",,,,116635,1760120144,116635,1760120310,116635,Milad Hamdard,,,,,,
4125,17601201449410116635hFP,None,brera GmbH,,brera.de,"Herzogstr. 129, 80803 München",,,,116635,1760120144,116635,1760120310,116635,Milad Hamdard,,,,,,
4126,17601201450850116635vFZ,None,Ernst Jung GmbH & Co. KG,,knackfrisch.de,"Schäftlarnstr. 10, Großmarkthalle, 81371 München",,,,116635,1760120145,116635,1760120311,116635,Milad Hamdard,,,,,,
4127,17601201452060116635EPd,None,MTG-Kommunikations-Technik GmbH,,mtg-systemhaus.de,"Truderinger Str. 250, 81825 München",,,,116635,1760120145,116635,1760120311,116635,Milad Hamdard,,,,,,
4128,17601201453110116635iaN,None,SAFELOG GmbH,,safelog.de,"Henleinstr. 4, 85570 Markt Schwaben",,,,116635,1760120145,116635,1760120311,116635,Milad Hamdard,,,,,,
4129,17601201454210116635jIn,None,conovum GmbH & Co. KG,,conovum.de,"Nymphenburger Str. 13, 80335 München",,,,116635,1760120145,116635,1760120311,116635,Milad Hamdard,,,,,,
4130,17601201455220116635cUy,None,Strahl Schliesstechnik,München,strahl-schliesstechnik.de,"Knorrstr. 6, 80807 München",,,,116635,1760120145,115364,1760677093,116635,Milad Hamdard,,,,,Sonstige spezialisierte Bautätigkeiten,
4131,17601201456260116635LWd,None,Hubert Lechner Versicherungsvermittlungs- und Finanzoptimierungs GmbH,,,"Alte Landstr. 21, 85521 Ottobrunn",,,,116635,1760120145,116635,1760120311,116635,Milad Hamdard,,,,,,
4132,17601201457330116635VzZ,None,RHC Immobilien KG,,,"Zeppelinstr. 6, 81541 München",,,,116635,1760120145,116635,1760120311,116635,Milad Hamdard,,,,,,
4133,17601201458310116635Ptx,None,LEGIAL AG,,legial.de,"Thomas-Dehler-Str. 2, 81737 München",,,,116635,1760120145,116635,1760120311,116635,Milad Hamdard,,,,,,
4134,17601201459300116635XCa,None,Peter Preimesser GmbH & Co. KG,,preimesser.de,"Taxetstr. 3, 85551 Kirchheim",,,,116635,1760120145,116635,1760120311,116635,Milad Hamdard,,,,,,
4135,17601201460940116635TVs,None,MZV Moderner Zeitschriften Vertrieb GmbH & Co. KG,,mzv.de,"Ohmstr. 1, 85716 Unterschleißheim",,,,116635,1760120146,116635,1760120311,116635,Milad Hamdard,,,,,,
4136,17601201461940116635gQV,None,weva gebäudeservice & -reinigung GmbH,,weva-hygiene.de,"Fürstenrieder Str. 266, 81377 München",,,,116635,1760120146,116635,1760120311,116635,Milad Hamdard,,,,,,
4137,17601201463040116635fCq,None,GBZ Getränke-Blitzzusteller GmbH,,gbz-net.de,"Bäckerstr. 3, 85232 Bergkirchen",,,,116635,1760120146,116635,1760120311,116635,Milad Hamdard,,,,,,
4138,17601201464200116635OUQ,None,Piepenbrock Dienstleistungsgruppe,Osnabrück,piepenbrock.de,"Kolumbusstr. 14, 22113 Hamburg",,,,116635,1760120146,115364,1762788245,116635,Milad Hamdard,,,,,"Reinigung von Gebäuden, Straßen und Verkehrsmitteln",891787890
4139,17601201465250116635uNO,None,Taiyo Europe GmbH,,taiyo-europe.com,"Mühlweg 2, 82054 Sauerlach",,,,116635,1760120146,116635,1760120311,116635,Milad Hamdard,,,,,,
4140,17601201466910116635XoS,None,AvePoint Deutschland GmbH,,avepoint.de,"Nymphenburger Str. 3, 80335 München",,,,116635,1760120146,116635,1760120311,116635,Milad Hamdard,,,,,,
4141,17601201467940116635SrY,None,IMCON Immobilien Consulting GmbH,,imcon.info,"Leopoldstr. 21, 80802 München",,,,116635,1760120146,116635,1760120312,116635,Milad Hamdard,,,,,,
4142,17601201469040116635eGW,None,International School of Management (ISM) GmbH,,ism.de,"Brooktorkai 22, 20457 Hamburg",,,,116635,1760120146,116635,1760120312,116635,Milad Hamdard,,,,,,
4143,17601201470720116635Jjo,None,ÜZM GmbH,,translatorcentral.de,"Schillerstr. 3, 80336 München",,,,116635,1760120147,116635,1760120312,116635,Milad Hamdard,,,,,,
4144,17601201471710116635vHB,None,SVAT Deutschland Intern. Transporte- und Logistik GmbH,,svatgroup.com,"Industriestr. 44b, 82194 Gröbenzell",,,,116635,1760120147,116635,1760120312,116635,Milad Hamdard,,,,,,
4145,17601201472690116635yDX,None,Dress Manufaktur Gmbh,,dress-manufaktur.com,"Kellerstr.35a, 81667 München",,,,116635,1760120147,116635,1760120312,116635,Milad Hamdard,,,,,,
4146,17601201473780116635tZv,None,ARNO Design GmbH,,arno-design.de,"Bavariastr. 6b, 80336 München",,,,116635,1760120147,116635,1760120312,116635,Milad Hamdard,,,,,,
4147,17601201475110116635eJS,None,Workday GmbH,,workday.com,"Streitfeldstr. 19, 81673 München",,,,116635,1760120147,116635,1760120312,116635,Milad Hamdard,,,,,,
4148,17601201476120116635ylu,None,Grundschule München,,,"Turnerstr. 46, 81827 München",,,,116635,1760120147,116635,1760120312,116635,Milad Hamdard,,,,,,
4149,17601201477150116635CDQ,None,gKu VE München-Ost,,gku-vemo.de,"Blumenstr. 1, 85586 Poing",,,,116635,1760120147,116635,1760120312,116635,Milad Hamdard,,,,,,
4150,17601201478150116635zgN,None,KOS Energie GmbH,,kos-energie.de,"Junkersstr. 7, 85399 Hallbergmoos",,,,116635,1760120147,116635,1760120312,116635,Milad Hamdard,,,,,,
4151,17601201479170116635gNB,None,OMMAX,Munich,https://www.ommax-digital.com,"Kaulbachstraße 4, Munich, Bavaria 80539, DE",,,https://www.linkedin.com/company/ommax,116635,1760120147,116635,1762939777,116635,Milad Hamdard,,,,,,
4152,17601201480210116635MCn,None,Sport Kaindl S & L GmbH,,sport-kaindl.de,"Ismaninger Str. 136, 81675 München",,,,116635,1760120148,116635,1760120312,116635,Milad Hamdard,,,,,,
4153,17601201481220116635MYp,None,Dres. Bohdansky/Vollmann,,orthopaedieschwabing.de,"Herzogstr. 1, 80803 München",,,,116635,1760120148,116635,1760120312,116635,Milad Hamdard,,,,,,
4154,17601201482330116635yZo,None,Datacore - Datacore Software GmbH,,datacore.com,"Bahnhofstr. 18, 85774 Unterföhring",,,,116635,1760120148,116635,1760120312,116635,Milad Hamdard,,,,,,
4155,17601201483330116635Dkx,None,hhS Siegfried Hirsch,,hhs.de,"Lipowskystr. 16, 81373 München",,,,116635,1760120148,116635,1760120312,116635,Milad Hamdard,,,,,,
4156,17601201485330116635ozf,None,BAMMINGER Immobilienmanagement,,,"Hansastr. 98, 81373 München",,,,116635,1760120148,116635,1760120312,116635,Milad Hamdard,,,,,,
4157,17601201486440116635sRX,None,BSH Hausgeräte GmbH - BSH Group - BSH Home Appliances Group,München,bsh-group.com,"Carl-Wery-Str. 34, 81739 München",,,,116635,1760120148,115364,1760507218,116635,Milad Hamdard,,,,,Herstellung von sonstigen nicht wirtschaftszweigspezifischen Maschinen,
4158,17601201487540116635Vth,None,Chem-Trend Deutschland GmbH,Norderstedt,chemtrend.com,"Ganghoferstr. 47, 82216 Maisach",,,,116635,1760120148,115364,1760507345,116635,Milad Hamdard,,,,,Sonstiger Großhandel,
4159,17601201488560116635cgC,None,Union Krankenversicherung AG,,ukv.de,"Maximilianstr. 53, 80530 München",,,,116635,1760120148,116635,1760120313,116635,Milad Hamdard,,,,,,
4160,17601201489580116635sjW,None,PIMG Prinzregent Immobilien-Management GmbH80336 München,,pimg.de,"Paul-Heyse-Str. 28, 80336 München",,,,116635,1760120148,116635,1760120313,116635,Milad Hamdard,,,,,,
4161,17601201490630116635jnx,None,VZ VermögensZentrum,,vermoegenszentrum.de,"Maximiliansplatz 12, 80333 München",,,,116635,1760120149,116635,1760120313,116635,Milad Hamdard,,,,,,
4162,17601201491660116635XAl,None,Berthold Langer Vermögensanlagen,,langer-vermoegensanlagen.de,"Herzogstr. 23, 80803 München",,,,116635,1760120149,116635,1760120313,116635,Milad Hamdard,,,,,,
4163,17601201492680116635NjM,None,Volvo Financial Services GmbH,,volvofinancialservices.com,"Oskar-Messter-Str. 20​, 85737 Ismaning",,,,116635,1760120149,116635,1760120313,116635,Milad Hamdard,,,,,,
4164,17601201493660116635tKL,None,INSTYLE Models,,instyle-models.com,"Plankenhofstr. 9b, 81929 München",,,,116635,1760120149,116635,1760120313,116635,Milad Hamdard,,,,,,
4165,17601201494650116635Drb,None,Munich's finest GmbH & Co.KG,,munichs-finest.net,"Lena-Christ Str. 12 a, 85579 Neubiberg",,,,116635,1760120149,116635,1760120313,116635,Milad Hamdard,,,,,,
4166,17601201495660116635OhY,None,MVZ Dr. Schneiderhan & Kollegen,,orthopaede.com,"Eschenstr. 2, 82024 Taufkirchen",,,,116635,1760120149,116635,1760120313,116635,Milad Hamdard,,,,,,
4167,17601201497320116635pCf,None,KWA Kuratorium Wohnen im Alter e.V.- KWA Betriebs- und Service GmbH,,kwa.de,"Biberger Str. 50, 82008 Unterhaching",,,,116635,1760120149,116635,1760120313,116635,Milad Hamdard,,,,,,
4168,17601201498580116635RQv,None,TE Energy,Ottobrunn,te.com,"Finsinger Feld 1, 85521 Ottobrunn",,,,116635,1760120149,115364,1760677178,116635,Milad Hamdard,,,,,Herstellung von sonstigen elektrischen Ausrüstungen und Geräten a. n. g.,
4169,17601201499580116635HCy,None,Linde GmbH Gases Division,Pullach,linde-gas.com,"Dr.-Carl-von-Linde-Str. 6-14, 82049 Pullach",,,,116635,1760120149,115364,1761639370,116635,Milad Hamdard,,,,,"Herstellung von chemischen Grundstoffen, Düngemitteln und Stickstoffverbindungen, Kunststoffen in Primärformen und synthetischem Kautschuk in Primärformen",89357570
4170,17601201500700116635pRJ,None,NERTHUS Immobilien,,nerthus-immobilien.de,"Barmseestr. 2, 81479 München",,,,116635,1760120150,116635,1760120314,116635,Milad Hamdard,,,,,,
4171,17601201501700116635wdn,None,Robert Bentlage GmbH,Starnberg,bentlage.de,"Petersbrunner Str.1a, 82319 Starnberg",,,,116635,1760120150,115364,1760676511,116635,Milad Hamdard,,,,,"Vorbereitende Baustellenarbeiten, Bauinstallation und sonstiges Ausbaugewerbe",
4172,17601201502710116635vVZ,None,H. F. Bau- u. Grundstücks GmbH,Taufkirchen,hf-baugmbh.de,"Schlesierstr. 4, 82024 Taufkirchen",,,,116635,1760120150,115364,1760674843,116635,Milad Hamdard,,,,,Baugewerbe,
4173,17601201503740116635wjq,,Staatliches Bauamt Freising - Straßenmeisterei München-Riem,München,stbafs.bayern.de,"Riemer Str. 274, 81829 München",,,,116635,1760120150,115364,1760364777,116635,Milad Hamdard,,,,,,
4174,17601201504730116635zob,None,Stiftung Jugendgästehaus Dachau,,jgh-dachau.de,"Roßwachtstr. 15, 85221 Dachau",,,,116635,1760120150,116635,1760120314,116635,Milad Hamdard,,,,,,
4175,17601201505830116635kJS,None,3M Deutschland GmbH,,3mdeutschland.de,"ESPE Platz, 82229 Seefeld",,,,116635,1760120150,115364,1760505001,116635,Milad Hamdard,,,,,Herstellung von chemischen Erzeugnissen,
4176,17601201506870116635uQV,None,KEM Küppers Elektromechanik GmbH,,kem-kueppers.com,"Liebigstr. 2, 85757 Karlsfeld",,,,116635,1760120150,116635,1760120314,116635,Milad Hamdard,,,,,,
4177,17601201508010116635sRF,None,Immobilien Krulich GmbH,,krulich.de,"Leopoldstr. 164, 80804 München",,,,116635,1760120150,116635,1760120314,116635,Milad Hamdard,,,,,,
4178,17601201509020116635uOw,None,Stahl u. Metallbau Hellinger GmbH,,hellinger-gmbh.de,"Levelingstr. 15, 81673 München",,,,116635,1760120150,116635,1760120314,116635,Milad Hamdard,,,,,,
4179,17601201510000116635xbC,None,5 Seen Elektro GmbH,,5seen-elektro.de,"Waldstr. 24, 82237 Wörthsee",,,,116635,1760120151,116635,1760120314,116635,Milad Hamdard,,,,,,
4180,17601201511030116635Iql,None,Immo Hausverwaltungs- und Vermögensanlagenvermittlungs-GmbH,,immo-hv.de,"Lenbachallee 34, 85521 Ottobrunn",,,,116635,1760120151,116635,1760120314,116635,Milad Hamdard,,,,,,
4181,17601201512070116635Iqt,None,Cloud SG Germany GmbH,,careers.cloud.com,"Erika-Mann-Str. 67, 80636 München",,,,116635,1760120151,116635,1760120314,116635,Milad Hamdard,,,,,,
4182,17601201513070116635AVf,None,Hausverwaltung Neumüller-Huber,,,"Metzstr. 33, 81667 München",,,,116635,1760120151,116635,1760120314,116635,Milad Hamdard,,,,,,
4183,17601201514070116635rkv,None,ELKA-Hugo Krischke GmbH,Taufkirchen,elka-krischke.de,"Wettersteinstr. 12, 82024 Taufkirchen",,,,116635,1760120151,115364,1760508003,116635,Milad Hamdard,,,,,Bauinstallation,
4184,17601201515100116635IGE,None,complon GmbH,,complon.com,"Friedenheimer Str. 47, 80686 München",,,,116635,1760120151,116635,1760120314,116635,Milad Hamdard,,,,,,
4185,17601201516160116635Plq,None,bluMartin,,martin-smt.de,"Argelsrieder Feld 1b, 82234 Weßling",,,,116635,1760120151,116635,1760120314,116635,Milad Hamdard,,,,,,
4186,17601201517170116635uEv,None,Industrievereinigung für Lebensmitteltechnologie und Verpackung e. V. (IVLV),,ivlv.de,"Giggenhauser Str. 35, 85354 Freising",,,,116635,1760120151,116635,1760120315,116635,Milad Hamdard,,,,,,
4187,17601201518190116635HqK,None,SnC Solution GmbH,,snc-solution.com,"Kapellenstr. 55, 82223 Eichenau",,,,116635,1760120151,116635,1760120315,116635,Milad Hamdard,,,,,,
4188,17601201519200116635AsR,None,DZ Bank,,dzbank.de,"Rosenstr. 2, 20095 Hamburg",,,,116635,1760120151,116635,1760120315,116635,Milad Hamdard,,,,,,
4189,17601201520230116635CkX,None,Wohnungsgenossenschaft München-West,,wg-mw.de,"Tulbeckstr. 44, 80339 München",,,,116635,1760120152,116635,1760120315,116635,Milad Hamdard,,,,,,
4190,17601201521440116635kge,None,Wilhelm Merkle Schweißtechnik GmbH,,merkle-muenchen.de,"Anton-Böck-Str. 31, 81249 München",,,,116635,1760120152,116635,1760120315,116635,Milad Hamdard,,,,,,
4191,17601201522420116635Tkb,None,Wohnwerk in der Natur GmbH,,,"Finsinger Au 3, 85570 Markt Schwaben",,,,116635,1760120152,116635,1760120315,116635,Milad Hamdard,,,,,,
4192,17601201523390116635SwE,None,Stadtgüter München,,,"Freisinger Landstr. 153, 80939 München",,,,116635,1760120152,116635,1760120315,116635,Milad Hamdard,,,,,,
4193,17601201524380116635oYt,None,Meiteles Immobilienverwaltung,,,"Schillerstr. 7, 80336 München",,,,116635,1760120152,116635,1760120315,116635,Milad Hamdard,,,,,,
4194,17601201525390116635lFn,None,GFS Gesellschaft für Statistik im Gesundheitswesen mbH,,gfs-web.de,"Edisonstr.8, 85716 Unterschleißheim",,,,116635,1760120152,116635,1760120315,116635,Milad Hamdard,,,,,,
4195,17601201526420116635rWA,None,SAP Garden,,sapgarden.com,"Osterwaldstr. 10, 80805 München",,,,116635,1760120152,116635,1760120315,116635,Milad Hamdard,,,,,,
4196,17601201527390116635VZa,None,ecoblue ag,,ecoblue.de,"Pienzenauerstr. 29, 81679 München",,,,116635,1760120152,116635,1760120315,116635,Milad Hamdard,,,,,,
4197,17601201528360116635FCA,None,Peter Geigel Spenglerei u. Bedachung,,geigel-bedachungen.de,"Am Pfanderling 6, 85778 Haimhausen",,,,116635,1760120152,116635,1760120315,116635,Milad Hamdard,,,,,,
4198,17601201529410116635Wrg,None,OCLC GmbH,,oclc.org,"Grünwalder Weg 28g, 82041 Oberhaching",,,,116635,1760120152,116635,1760120315,116635,Milad Hamdard,,,,,,
4199,17601201530410116635LzX,None,Hausverwaltung Lederer GmbH,,hausverwaltung-lederer.de,"Maistr. 63, 80337 München",,,,116635,1760120153,116635,1760120315,116635,Milad Hamdard,,,,,,
4200,17601201531380116635NLe,None,REITER Gebäudetechnik GmbH,Riemerling,reiter-gebaeudetechnik.de,"Robert-Bosch-Str. 6, 85521 Riemerling",,,,116635,1760120153,115364,1760676468,116635,Milad Hamdard,,,,,Bauinstallation,
4201,17601201532410116635ahx,None,feld.energy GmbH,Pöcking,feld.energy,"Karl-Theodor-Str. 14, 82343 Pöcking",,,,116635,1760120153,115364,1760362478,116635,Milad Hamdard,,,,,,
4202,17601201533380116635EGh,None,PTS Peer Thomas Schwepcke Vermögensverwaltung GmbH,,schwepcke.de,"Watzmannstr. 14, 82319 Starnberg",,,,116635,1760120153,116635,1760120315,116635,Milad Hamdard,,,,,,
4203,17601201534380116635wds,None,Bestattungsdienst Friede,,bestattungsdienst-friede.de,"Leonrodstr. 9, 80634 München",,,,116635,1760120153,116635,1760120315,116635,Milad Hamdard,,,,,,
4204,17601201535360116635GQi,None,active  forwarding GmbH,,active-spedition.de,"Feringastr. 6, 85774 Unterföhring",,,,116635,1760120153,116635,1760120316,116635,Milad Hamdard,,,,,,
4205,17601201536350116635nSg,None,Acteos GmbH Co.KG,,acteos.com,"Römerstr.40, 82205 Gilching",,,,116635,1760120153,116635,1760120316,116635,Milad Hamdard,,,,,,
4206,17601201537370116635ECl,None,FidesSecur Versicherungs- und Wirtschaftsdienst Versicherungsmakler GmbH,,fidessecur.de,"Carl-Wery-Str. 18, 81739 München",,,,116635,1760120153,116635,1760120316,116635,Milad Hamdard,,,,,,
4207,17601201538490116635ERO,None,SCAPS GmbH,,scaps.com,"Bahnhofstr. 17, 82041 Deisenhofen",,,,116635,1760120153,116635,1760120316,116635,Milad Hamdard,,,,,,
4208,17601201539560116635rin,None,Schörghuber Stiftung & Co. Holding KG,,,"Denninger Str. 165, 81925 München",,,,116635,1760120153,116635,1760120316,116635,Milad Hamdard,,,,,,
4209,17601201540590116635Swy,None,Mapura,,mapura.de,"Fokkerstr. 2, 85399 Hallbergmoos",,,,116635,1760120154,116635,1760120316,116635,Milad Hamdard,,,,,,
4210,17601201541600116635ANH,None,Immobilien Jugan GmbH,,jugan.de,"Waldsassener Str. 19a, 81549 München",,,,116635,1760120154,116635,1760120316,116635,Milad Hamdard,,,,,,
4211,17601201542610116635Sxj,None,Fidura Private Equity Fonds,,fidura.de,"Dr.-Hans-Staub-Str. 8, 82031 Grünwald",,,,116635,1760120154,116635,1760120316,116635,Milad Hamdard,,,,,,
